"abbr","year","link","real_team_age","avg_age"
"MIA",2006,"/teams/MIA/2006.html",29.2182232346241,27.5882352941176
"WAS",2006,"/teams/WAS/2006.html",26.5222894604135,26.5333333333333
"ORL",2006,"/teams/ORL/2006.html",25.479628234112,26.6666666666667
"CHA",2006,"/teams/CHA/2006.html",25.1924139663401,25.0625
"ATL",2006,"/teams/ATL/2006.html",22.6961770623742,24.1333333333333
"DEN",2006,"/teams/DEN/2006.html",27.3826894129453,27.7368421052632
"UTA",2006,"/teams/UTA/2006.html",25.6203219315895,25.1333333333333
"SEA",2006,"/teams/SEA/2006.html",25.6086737266768,26.1052631578947
"MIN",2006,"/teams/MIN/2006.html",26.6991689750693,26.2777777777778
"POR",2006,"/teams/POR/2006.html",24.5613279270147,25.0588235294118
"PHO",2006,"/teams/PHO/2006.html",27.5195189175645,26.9444444444444
"LAC",2006,"/teams/LAC/2006.html",26.8010603382984,27.2222222222222
"LAL",2006,"/teams/LAL/2006.html",25.1410224124906,25.3529411764706
"SAC",2006,"/teams/SAC/2006.html",27.1658093797277,26.625
"GSW",2006,"/teams/GSW/2006.html",25.6466464952093,24.6
"SAS",2006,"/teams/SAS/2006.html",29.7799040646301,29.4
"DAL",2006,"/teams/DAL/2006.html",27.457444668008,27.3125
"MEM",2006,"/teams/MEM/2006.html",28.0959456056409,27.375
"NOK",2006,"/teams/NOK/2006.html",26.3183034587225,26.0526315789474
"HOU",2006,"/teams/HOU/2006.html",28.8273323247605,28.0952380952381
"TOR",2007,"/teams/TOR/2007.html",25.9724626676791,25.8235294117647
"NJN",2007,"/teams/NJN/2007.html",28.2170020120724,26.6666666666667
"PHI",2007,"/teams/PHI/2007.html",26.2469818913481,26.3888888888889
"NYK",2007,"/teams/NYK/2007.html",25.3942514371407,25.8
"BOS",2007,"/teams/BOS/2007.html",23.5251573910854,24.75
"DET",2007,"/teams/DET/2007.html",28.9625754527163,28.3333333333333
"CLE",2007,"/teams/CLE/2007.html",26.9024144869215,27.4666666666667
"CHI",2007,"/teams/CHI/2007.html",26.029271991911,26
"IND",2007,"/teams/IND/2007.html",27.2153185035389,26.6315789473684
"MIL",2007,"/teams/MIL/2007.html",26.0470914127424,25
"MIA",2007,"/teams/MIA/2007.html",29.3368924704105,28.375
"WAS",2007,"/teams/WAS/2007.html",26.7920827029753,26.25
"ORL",2007,"/teams/ORL/2007.html",25.6141557128413,26
"CHA",2007,"/teams/CHA/2007.html",25.485728567858,26.9444444444444
"ATL",2007,"/teams/ATL/2007.html",24.1095573440644,24.6315789473684
"UTA",2007,"/teams/UTA/2007.html",25.9030547841454,25
"DEN",2007,"/teams/DEN/2007.html",26.5001011122346,26.7222222222222
"POR",2007,"/teams/POR/2007.html",24.3950889501378,24.7058823529412
"MIN",2007,"/teams/MIN/2007.html",27.7109722569358,26.7142857142857
"SEA",2007,"/teams/SEA/2007.html",25.9508825012607,25.875
"PHO",2007,"/teams/PHO/2007.html",27.599799045466,29.1428571428571
"LAL",2007,"/teams/LAL/2007.html",25.2507738392411,25.7142857142857
"GSW",2007,"/teams/GSW/2007.html",24.6190837762592,24.9
"LAC",2007,"/teams/LAC/2007.html",27.4816523061328,26.8947368421053
"SAC",2007,"/teams/SAC/2007.html",27.2882100479677,27.2
"DAL",2007,"/teams/DAL/2007.html",28.0743609212858,28.3125
"SAS",2007,"/teams/SAS/2007.html",30.3979777553084,29.4375
"HOU",2007,"/teams/HOU/2007.html",28.2050868798791,27.4666666666667
"NOK",2007,"/teams/NOK/2007.html",26.4275653923541,25.8666666666667
"MEM",2007,"/teams/MEM/2007.html",26.2141641641642,26.3333333333333
"BOS",2008,"/teams/BOS/2008.html",27.9223487724627,28.4666666666667
"TOR",2008,"/teams/TOR/2008.html",26.3114473020676,27.3529411764706
"PHI",2008,"/teams/PHI/2008.html",25.2749683624399,25.9333333333333
"NJN",2008,"/teams/NJN/2008.html",27.358749369642,27.4
"NYK",2008,"/teams/NYK/2008.html",25.6892354124749,25.9333333333333
"DET",2008,"/teams/DET/2008.html",28.258134820071,27.8947368421053
"CLE",2008,"/teams/CLE/2008.html",27.0959456056409,27.7391304347826
"IND",2008,"/teams/IND/2008.html",26.6627689192609,26.25
"CHI",2008,"/teams/CHI/2008.html",25.7307245645039,25.3684210526316
"MIL",2008,"/teams/MIL/2008.html",25.8083102493075,26.5
"ORL",2008,"/teams/ORL/2008.html",26.6923154701719,26.9375
"WAS",2008,"/teams/WAS/2008.html",27.2300427028385,26.2307692307692
"ATL",2008,"/teams/ATL/2008.html",24.164845127172,25.125
"CHA",2008,"/teams/CHA/2008.html",26.3273641851107,27.4666666666667
"MIA",2008,"/teams/MIA/2008.html",27.3946041351488,27.2272727272727
"UTA",2008,"/teams/UTA/2008.html",25.3167723927937,25.2666666666667
"DEN",2008,"/teams/DEN/2008.html",28.5158902039788,27.0588235294118
"POR",2008,"/teams/POR/2008.html",24.0733986435569,23.8571428571429
"MIN",2008,"/teams/MIN/2008.html",24.6444500760264,26.125
"SEA",2008,"/teams/SEA/2008.html",25.377660110943,27
"LAL",2008,"/teams/LAL/2008.html",26.6786653185035,26.0526315789474
"PHO",2008,"/teams/PHO/2008.html",29.2602628918099,29.125
"GSW",2008,"/teams/GSW/2008.html",25.5065722952477,25.5
"SAC",2008,"/teams/SAC/2008.html",27.2720625315179,27
"LAC",2008,"/teams/LAC/2008.html",28.5515778843726,27.7
"NOH",2008,"/teams/NOH/2008.html",27.0582681141126,27.6875
"SAS",2008,"/teams/SAS/2008.html",31.4198175367461,29.1428571428571
"HOU",2008,"/teams/HOU/2008.html",28.2528129751647,27.4285714285714
"DAL",2008,"/teams/DAL/2008.html",28.8970603142423,28.2
"MEM",2008,"/teams/MEM/2008.html",24.452007068922,25.1578947368421
"BOS",2009,"/teams/BOS/2009.html",27.8012072434608,26.8125
"PHI",2009,"/teams/PHI/2009.html",26.11192103265,27.3846153846154
"NJN",2009,"/teams/NJN/2009.html",25.6979828542612,25.5333333333333
"TOR",2009,"/teams/TOR/2009.html",27.0355970714466,26.3157894736842
"NYK",2009,"/teams/NYK/2009.html",25.7521837919717,26.0869565217391
"CLE",2009,"/teams/CLE/2009.html",26.5910515672396,26.75
"CHI",2009,"/teams/CHI/2009.html",24.9429503261415,26.5789473684211
"DET",2009,"/teams/DET/2009.html",28.1844260236122,27.4
"IND",2009,"/teams/IND/2009.html",26.5463943519919,26.7142857142857
"MIL",2009,"/teams/MIL/2009.html",26.3388270980789,27.8235294117647
"ORL",2009,"/teams/ORL/2009.html",27.3109984794729,27.875
"ATL",2009,"/teams/ATL/2009.html",25.7954326313119,25.1333333333333
"MIA",2009,"/teams/MIA/2009.html",25.575945878226,26.2777777777778
"CHA",2009,"/teams/CHA/2009.html",25.8295534370296,25.9166666666667
"WAS",2009,"/teams/WAS/2009.html",26.8961177366151,26.8235294117647
"DEN",2009,"/teams/DEN/2009.html",27.6625950329448,28
"POR",2009,"/teams/POR/2009.html",23.9905698436712,24.2
"UTA",2009,"/teams/UTA/2009.html",25.4851609657948,25.6666666666667
"MIN",2009,"/teams/MIN/2009.html",25.417975258773,26.5882352941176
"OKC",2009,"/teams/OKC/2009.html",24.5163847513254,25.65
"LAL",2009,"/teams/LAL/2009.html",27.4006066734075,26.25
"PHO",2009,"/teams/PHO/2009.html",29.5274614021767,27.1111111111111
"GSW",2009,"/teams/GSW/2009.html",25.0313883299799,24.2941176470588
"LAC",2009,"/teams/LAC/2009.html",26.5622736418511,26.8947368421053
"SAC",2009,"/teams/SAC/2009.html",26.2891233358453,26.8095238095238
"SAS",2009,"/teams/SAS/2009.html",30.397035920623,28.7
"HOU",2009,"/teams/HOU/2009.html",27.8834637717748,28.1764705882353
"DAL",2009,"/teams/DAL/2009.html",29.0248422115627,27.75
"NOH",2009,"/teams/NOH/2009.html",28.1606681852696,29.1333333333333
"MEM",2009,"/teams/MEM/2009.html",23.3457712698813,24.8
"BOS",2010,"/teams/BOS/2010.html",29.4415571284125,28
"TOR",2010,"/teams/TOR/2010.html",25.1975733063701,25.6666666666667
"NYK",2010,"/teams/NYK/2010.html",25.4085513078471,25.8
"PHI",2010,"/teams/PHI/2010.html",25.4377682403433,26.25
"NJN",2010,"/teams/NJN/2010.html",24.7906471183013,26.5294117647059
"CLE",2010,"/teams/CLE/2010.html",28.048786653185,27.0555555555556
"MIL",2010,"/teams/MIL/2010.html",26.394044044044,27.7368421052632
"CHI",2010,"/teams/CHI/2010.html",26.1543330821402,26.9444444444444
"IND",2010,"/teams/IND/2010.html",26.5887845724435,26.4666666666667
"DET",2010,"/teams/DET/2010.html",26.7419110212336,26.8571428571429
"ORL",2010,"/teams/ORL/2010.html",27.9426761277243,27.8333333333333
"ATL",2010,"/teams/ATL/2010.html",26.4631075295895,26.5714285714286
"MIA",2010,"/teams/MIA/2010.html",27.0597585513078,27.3333333333333
"CHA",2010,"/teams/CHA/2010.html",27.3995975855131,27.2631578947368
"WAS",2010,"/teams/WAS/2010.html",27.5970751386788,27.2083333333333
"DEN",2010,"/teams/DEN/2010.html",27.6715874620829,27.6153846153846
"UTA",2010,"/teams/UTA/2010.html",25.5956466717287,24.6666666666667
"POR",2010,"/teams/POR/2010.html",26.6091160916646,25.7894736842105
"OKC",2010,"/teams/OKC/2010.html",23.1908104014138,25.1666666666667
"MIN",2010,"/teams/MIN/2010.html",24.0940343781598,25.0625
"LAL",2010,"/teams/LAL/2010.html",28.4257690368129,27.6153846153846
"PHO",2010,"/teams/PHO/2010.html",28.4979726305119,26.8666666666667
"LAC",2010,"/teams/LAC/2010.html",27.2906876427303,27.0526315789474
"GSW",2010,"/teams/GSW/2010.html",25.1015205271161,26.35
"SAC",2010,"/teams/SAC/2010.html",24.1002012072435,25.35
"DAL",2010,"/teams/DAL/2010.html",30.6794265593561,29.3333333333333
"SAS",2010,"/teams/SAS/2010.html",28.7408998988878,28.1176470588235
"HOU",2010,"/teams/HOU/2010.html",25.9575483546848,25.952380952381
"MEM",2010,"/teams/MEM/2010.html",24.085054006531,25
"NOH",2010,"/teams/NOH/2010.html",27.5022692889561,27.8125
"BOS",2011,"/teams/BOS/2011.html",29.5110717896866,27.9047619047619
"NYK",2011,"/teams/NYK/2011.html",25.2951971688574,25.95
"PHI",2011,"/teams/PHI/2011.html",24.6603612644255,26.5333333333333
"NJN",2011,"/teams/NJN/2011.html",24.7562109472632,25.8181818181818
"TOR",2011,"/teams/TOR/2011.html",24.4741658240647,25.6818181818182
"CHI",2011,"/teams/CHI/2011.html",26.4282904689864,27.4666666666667
"IND",2011,"/teams/IND/2011.html",25.8654196157735,26.1333333333333
"MIL",2011,"/teams/MIL/2011.html",26.6760968229955,27.2941176470588
"DET",2011,"/teams/DET/2011.html",27.1717303822938,27.2307692307692
"CLE",2011,"/teams/CLE/2011.html",26.5496836243989,26.2105263157895
"MIA",2011,"/teams/MIA/2011.html",28.9869565217391,30.2941176470588
"ORL",2011,"/teams/ORL/2011.html",27.5838628340898,28.4117647058824
"ATL",2011,"/teams/ATL/2011.html",27.3703497212367,27.4705882352941
"CHA",2011,"/teams/CHA/2011.html",26.9026003534461,26.8421052631579
"WAS",2011,"/teams/WAS/2011.html",24.8919719016558,25.9130434782609
"OKC",2011,"/teams/OKC/2011.html",23.738015496126,25.1666666666667
"DEN",2011,"/teams/DEN/2011.html",27.3218472468917,27.2105263157895
"POR",2011,"/teams/POR/2011.html",26.690684170664,27.4444444444444
"UTA",2011,"/teams/UTA/2011.html",26.8121730382294,26.2941176470588
"MIN",2011,"/teams/MIN/2011.html",23.8438321536906,23.7647058823529
"LAL",2011,"/teams/LAL/2011.html",30.1873928391326,29.0625
"PHO",2011,"/teams/PHO/2011.html",29.5621094726318,27.6842105263158
"GSW",2011,"/teams/GSW/2011.html",25.1974785678265,25.8235294117647
"LAC",2011,"/teams/LAC/2011.html",24.6436162175774,26.2352941176471
"SAC",2011,"/teams/SAC/2011.html",24.756131956686,24.75
"SAS",2011,"/teams/SAS/2011.html",28.8095551061678,27.45
"DAL",2011,"/teams/DAL/2011.html",30.9399137274803,28.4444444444444
"NOH",2011,"/teams/NOH/2011.html",26.3535047907211,26.5789473684211
"MEM",2011,"/teams/MEM/2011.html",25.1699698189135,25.4736842105263
"HOU",2011,"/teams/HOU/2011.html",26.5131790744467,25.85
"BOS",2012,"/teams/BOS/2012.html",29.3114805520703,28.2352941176471
"NYK",2012,"/teams/NYK/2012.html",26.2573400250941,26.8823529411765
"PHI",2012,"/teams/PHI/2012.html",24.871944706252,26.125
"TOR",2012,"/teams/TOR/2012.html",25.7510178515503,26.7777777777778
"NJN",2012,"/teams/NJN/2012.html",26.1258023914412,26.0909090909091
"CHI",2012,"/teams/CHI/2012.html",27.090338770389,28
"IND",2012,"/teams/IND/2012.html",26.2568480300188,26.6
"MIL",2012,"/teams/MIL/2012.html",26.2347935707532,25.7647058823529
"DET",2012,"/teams/DET/2012.html",26.3482618227372,27.0714285714286
"CLE",2012,"/teams/CLE/2012.html",26.0288130284998,25.1904761904762
"MIA",2012,"/teams/MIA/2012.html",28.2694513715711,28.4375
"ATL",2012,"/teams/ATL/2012.html",27.9413547788432,29.3125
"ORL",2012,"/teams/ORL/2012.html",27.5330410272471,26.625
"WAS",2012,"/teams/WAS/2012.html",24.1829814056098,26.047619047619
"CHA",2012,"/teams/CHA/2012.html",24.5332913782253,26.1875
"OKC",2012,"/teams/OKC/2012.html",25.1013758599124,26.125
"DEN",2012,"/teams/DEN/2012.html",26.6405860349127,25.7647058823529
"UTA",2012,"/teams/UTA/2012.html",25.650170120631,26.1333333333333
"POR",2012,"/teams/POR/2012.html",27.4583777012214,26.7222222222222
"MIN",2012,"/teams/MIN/2012.html",24.4232747804266,24.8666666666667
"LAL",2012,"/teams/LAL/2012.html",29.7043261749144,27.7647058823529
"LAC",2012,"/teams/LAC/2012.html",27.2708424678985,27.2222222222222
"PHO",2012,"/teams/PHO/2012.html",28.8717803030303,28.5384615384615
"GSW",2012,"/teams/GSW/2012.html",25.3404963870562,25.7
"SAC",2012,"/teams/SAC/2012.html",24.2775997486648,24.4
"SAS",2012,"/teams/SAS/2012.html",27.5229611041405,26.952380952381
"MEM",2012,"/teams/MEM/2012.html",25.5519447929737,26.5294117647059
"DAL",2012,"/teams/DAL/2012.html",31.2503579209462,29.4375
"HOU",2012,"/teams/HOU/2012.html",26.2016184251478,25.7894736842105
"NOH",2012,"/teams/NOH/2012.html",25.4926599749059,25.4545454545455
"NYK",2013,"/teams/NYK/2013.html",30.2092245311708,31.3157894736842
"BRK",2013,"/teams/BRK/2013.html",28.5808612440191,27.5294117647059
"BOS",2013,"/teams/BOS/2013.html",29.1541330645161,27.45
"PHI",2013,"/teams/PHI/2013.html",25.2369020501139,25.5294117647059
"TOR",2013,"/teams/TOR/2013.html",25.36001001001,26
"IND",2013,"/teams/IND/2013.html",25.653956100051,25.8125
"CHI",2013,"/teams/CHI/2013.html",28.0483610690872,28
"MIL",2013,"/teams/MIL/2013.html",26.4070600100857,26.7222222222222
"DET",2013,"/teams/DET/2013.html",25.3217874274173,25.875
"CLE",2013,"/teams/CLE/2013.html",24.0530663963507,24.9473684210526
"MIA",2013,"/teams/MIA/2013.html",30.2546780684105,29.7777777777778
"ATL",2013,"/teams/ATL/2013.html",27.0788718207001,26.8888888888889
"WAS",2013,"/teams/WAS/2013.html",25.3522034751952,26.2105263157895
"CHA",2013,"/teams/CHA/2013.html",24.3533956071699,26.2222222222222
"ORL",2013,"/teams/ORL/2013.html",24.6138523761375,25.2777777777778
"OKC",2013,"/teams/OKC/2013.html",26.0384770549672,25.75
"DEN",2013,"/teams/DEN/2013.html",26.1346395378046,24.7333333333333
"UTA",2013,"/teams/UTA/2013.html",26.2826961770624,26
"POR",2013,"/teams/POR/2013.html",24.4148577184588,25
"MIN",2013,"/teams/MIN/2013.html",26.4114546376077,26.7368421052632
"LAC",2013,"/teams/LAC/2013.html",28.7547896604156,29.1333333333333
"GSW",2013,"/teams/GSW/2013.html",25.3301691492047,25.125
"LAL",2013,"/teams/LAL/2013.html",30.722146292078,28.25
"SAC",2013,"/teams/SAC/2013.html",25.6313161875946,25.4117647058824
"PHO",2013,"/teams/PHO/2013.html",26.8609946983085,26.25
"SAS",2013,"/teams/SAS/2013.html",28.5959255533199,27.5625
"MEM",2013,"/teams/MEM/2013.html",26.9924766473113,25.5
"HOU",2013,"/teams/HOU/2013.html",24.4494438827098,24.3
"DAL",2013,"/teams/DAL/2013.html",29.5483483483483,28.6086956521739
"NOH",2013,"/teams/NOH/2013.html",24.0218402426694,24.7368421052632
"TOR",2014,"/teams/TOR/2014.html",25.6140816837885,26.15
"BRK",2014,"/teams/BRK/2014.html",30.0264587525151,28.8421052631579
"NYK",2014,"/teams/NYK/2014.html",28.2948375723999,28.2222222222222
"BOS",2014,"/teams/BOS/2014.html",25.4283831728333,25.6842105263158
"PHI",2014,"/teams/PHI/2014.html",23.4250314782171,23.3913043478261
"IND",2014,"/teams/IND/2014.html",27.2065217391304,27.1764705882353
"CHI",2014,"/teams/CHI/2014.html",28.623883592574,27.75
"CLE",2014,"/teams/CLE/2014.html",24.8614149523332,24.5238095238095
"DET",2014,"/teams/DET/2014.html",24.6762891809909,25.6
"MIL",2014,"/teams/MIL/2014.html",24.6638329979879,25.5789473684211
"MIA",2014,"/teams/MIA/2014.html",30.6008551307847,30
"WAS",2014,"/teams/WAS/2014.html",26.2522064323111,26.6470588235294
"CHA",2014,"/teams/CHA/2014.html",25.4529012810852,26.1578947368421
"ATL",2014,"/teams/ATL/2014.html",27.4804841149773,26.1111111111111
"ORL",2014,"/teams/ORL/2014.html",24.5610122776247,24.875
"OKC",2014,"/teams/OKC/2014.html",26.2321131027518,27.2222222222222
"POR",2014,"/teams/POR/2014.html",25.8396373709393,25.4
"MIN",2014,"/teams/MIN/2014.html",26.294535381516,26
"DEN",2014,"/teams/DEN/2014.html",26.0116932422172,26
"UTA",2014,"/teams/UTA/2014.html",24.5332153690597,25.8235294117647
"LAC",2014,"/teams/LAC/2014.html",28.1115160718805,28.55
"GSW",2014,"/teams/GSW/2014.html",26.274432677761,26.3333333333333
"PHO",2014,"/teams/PHO/2014.html",26.2195393571248,25.8666666666667
"SAC",2014,"/teams/SAC/2014.html",24.8819969742814,25.9130434782609
"LAL",2014,"/teams/LAL/2014.html",26.753108348135,27.2631578947368
"SAS",2014,"/teams/SAS/2014.html",28.9054922804353,27.8947368421053
"HOU",2014,"/teams/HOU/2014.html",25.3653555219365,25.3888888888889
"MEM",2014,"/teams/MEM/2014.html",28.4535218379197,26.8888888888889
"DAL",2014,"/teams/DAL/2014.html",30.6430660615229,28.2
"NOP",2014,"/teams/NOP/2014.html",24.3245026441702,25.5714285714286
"TOR",2015,"/teams/TOR/2015.html",26.0840594308738,25.9333333333333
"BOS",2015,"/teams/BOS/2015.html",24.9707746478873,26.1818181818182
"BRK",2015,"/teams/BRK/2015.html",28.5787757150025,27.5263157894737
"PHI",2015,"/teams/PHI/2015.html",23.1890431709164,23.88
"NYK",2015,"/teams/NYK/2015.html",26.940770586754,27.25
"CLE",2015,"/teams/CLE/2015.html",26.9408493427705,27.95
"CHI",2015,"/teams/CHI/2015.html",28.8130281690141,28.2857142857143
"MIL",2015,"/teams/MIL/2015.html",24.6439538384345,24.85
"IND",2015,"/teams/IND/2015.html",28.3453538151599,27.8125
"DET",2015,"/teams/DET/2015.html",25.8566817952597,27
"ATL",2015,"/teams/ATL/2015.html",27.7556006082108,27
"WAS",2015,"/teams/WAS/2015.html",28.5573039338512,28.6111111111111
"MIA",2015,"/teams/MIA/2015.html",28.5275215408008,27.5238095238095
"CHO",2015,"/teams/CHO/2015.html",26.0233609645818,26.1176470588235
"ORL",2015,"/teams/ORL/2015.html",24.2570488483928,24.9333333333333
"POR",2015,"/teams/POR/2015.html",27.0189876605389,26.3888888888889
"OKC",2015,"/teams/OKC/2015.html",25.4292990418558,25.5238095238095
"UTA",2015,"/teams/UTA/2015.html",23.3687896472976,24
"DEN",2015,"/teams/DEN/2015.html",26.3958249496982,25.85
"MIN",2015,"/teams/MIN/2015.html",24.4128250441808,25.96
"GSW",2015,"/teams/GSW/2015.html",26.6334515965535,26.7333333333333
"LAC",2015,"/teams/LAC/2015.html",28.7946274708566,28.05
"PHO",2015,"/teams/PHO/2015.html",25.7080482897384,25.695652173913
"SAC",2015,"/teams/SAC/2015.html",26.0436665827248,26.1052631578947
"LAL",2015,"/teams/LAL/2015.html",26.9860511791269,25.8888888888889
"HOU",2015,"/teams/HOU/2015.html",27.6120676596819,26.65
"SAS",2015,"/teams/SAS/2015.html",29.7613129541468,28.4705882352941
"MEM",2015,"/teams/MEM/2015.html",29.6156242150214,27.6842105263158
"DAL",2015,"/teams/DAL/2015.html",29.8736418511066,28.5789473684211
"NOP",2015,"/teams/NOP/2015.html",25.2604145601618,25.4761904761905
"CLE",2016,"/teams/CLE/2016.html",28.1453538151599,28.8333333333333
"TOR",2016,"/teams/TOR/2016.html",26.2932254802831,25.375
"MIA",2016,"/teams/MIA/2016.html",28.3709026727181,28.5789473684211
"ATL",2016,"/teams/ATL/2016.html",28.1820978315683,27.4705882352941
"BOS",2016,"/teams/BOS/2016.html",25.2425176946411,24.5
"CHO",2016,"/teams/CHO/2016.html",26.0201964240745,25.9411764705882
"IND",2016,"/teams/IND/2016.html",26.882092555332,25.9375
"DET",2016,"/teams/DET/2016.html",24.9826458752515,25.8823529411765
"CHI",2016,"/teams/CHI/2016.html",27.6374780205978,27.5625
"WAS",2016,"/teams/WAS/2016.html",27.2982029865857,27.9473684210526
"ORL",2016,"/teams/ORL/2016.html",23.8991208239136,24.8823529411765
"MIL",2016,"/teams/MIL/2016.html",23.541351487645,24.6470588235294
"NYK",2016,"/teams/NYK/2016.html",27.1965160313052,26.75
"BRK",2016,"/teams/BRK/2016.html",26.9285244241964,26
"PHI",2016,"/teams/PHI/2016.html",23.348649330977,24.3333333333333
"GSW",2016,"/teams/GSW/2016.html",27.41046277666,27.375
"SAS",2016,"/teams/SAS/2016.html",30.3138797259579,31.0588235294118
"OKC",2016,"/teams/OKC/2016.html",25.8321230458901,27.2352941176471
"LAC",2016,"/teams/LAC/2016.html",29.7013111447302,28.8333333333333
"POR",2016,"/teams/POR/2016.html",24.3496086846756,24.625
"DAL",2016,"/teams/DAL/2016.html",30.3305173706573,29.1875
"MEM",2016,"/teams/MEM/2016.html",30.5332324760464,27.8571428571429
"HOU",2016,"/teams/HOU/2016.html",27.8489662128089,27.0555555555556
"UTA",2016,"/teams/UTA/2016.html",24.2398897519419,24.5294117647059
"SAC",2016,"/teams/SAC/2016.html",26.6230749810654,26.4
"DEN",2016,"/teams/DEN/2016.html",24.7225920322743,25.5263157894737
"NOP",2016,"/teams/NOP/2016.html",26.5617290192113,26.6666666666667
"MIN",2016,"/teams/MIN/2016.html",24.615291750503,27.0625
"PHO",2016,"/teams/PHO/2016.html",26.0125348896219,25.695652173913
"LAL",2016,"/teams/LAL/2016.html",26.5086670045616,27.0666666666667
"BOS",2017,"/teams/BOS/2017.html",25.8524930397368,25.2666666666667
"CLE",2017,"/teams/CLE/2017.html",29.1884808853119,30.047619047619
"TOR",2017,"/teams/TOR/2017.html",26.0917087967644,25.1176470588235
"WAS",2017,"/teams/WAS/2017.html",26.0164190380257,25.6666666666667
"ATL",2017,"/teams/ATL/2017.html",27.9036217303823,28.2
"MIL",2017,"/teams/MIL/2017.html",25.6088473205258,26
"IND",2017,"/teams/IND/2017.html",27.0048854192899,26.9375
"CHI",2017,"/teams/CHI/2017.html",26.9240141557128,25.8888888888889
"MIA",2017,"/teams/MIA/2017.html",26.4534378159757,26.6
"DET",2017,"/teams/DET/2017.html",25.3657662206514,25.4666666666667
"CHO",2017,"/teams/CHO/2017.html",26.5432677760968,25.7894736842105
"NYK",2017,"/teams/NYK/2017.html",27.2497104004029,26.625
"ORL",2017,"/teams/ORL/2017.html",25.3105276445342,25.4736842105263
"PHI",2017,"/teams/PHI/2017.html",24.6224911749874,24.7142857142857
"BRK",2017,"/teams/BRK/2017.html",25.9989875980764,25.8095238095238
"GSW",2017,"/teams/GSW/2017.html",28.1591506572295,27.8823529411765
"SAS",2017,"/teams/SAS/2017.html",29.5661196667508,28.75
"HOU",2017,"/teams/HOU/2017.html",27.4435793731041,26
"LAC",2017,"/teams/LAC/2017.html",30.0408504176158,29.5333333333333
"UTA",2017,"/teams/UTA/2017.html",26.793470007593,26.2
"OKC",2017,"/teams/OKC/2017.html",24.651350669023,25.9473684210526
"MEM",2017,"/teams/MEM/2017.html",29.4774177342376,27.2352941176471
"POR",2017,"/teams/POR/2017.html",24.8255393878575,24.3333333333333
"DEN",2017,"/teams/DEN/2017.html",25.2382181726145,25.4736842105263
"NOP",2017,"/teams/NOP/2017.html",25.6524993720171,25.8076923076923
"DAL",2017,"/teams/DAL/2017.html",27.6453488372093,26.75
"SAC",2017,"/teams/SAC/2017.html",27.8348591549296,26.7368421052632
"MIN",2017,"/teams/MIN/2017.html",23.9621307750568,25.6875
"LAL",2017,"/teams/LAL/2017.html",25.0582085765034,26.7222222222222
"PHO",2017,"/teams/PHO/2017.html",25.0270297528996,25.6666666666667
